0.016667,0.000000
0.033333,0.000000
0.050000,0.000000
0.066667,0.000000
0.083333,0.000000
0.100000,0.000000
0.116667,0.000000
0.133333,0.000000
0.150000,0.000000
0.166667,0.000000
0.183333,0.000000
0.200000,0.000000
0.216667,0.000000
0.233333,0.000000
0.250000,0.000000
0.266667,0.000000
0.283333,0.000000
0.300000,0.000000
0.316667,0.000000
0.333333,0.000000
0.350000,0.000000
0.366667,0.000000
0.383333,0.000000
0.400000,0.000000
0.416667,0.000000
0.433333,0.000000
0.450000,0.000000
0.466667,0.000000
0.483333,0.000000
0.500000,0.000000
0.516667,0.000000
0.533333,0.000000
0.550000,0.000000
0.566667,0.000000
0.583333,0.000001
0.600000,0.000001
0.616667,0.000001
0.633333,0.000000
0.650000,0.000000
0.666667,0.000000
0.683333,0.000000
0.700000,0.000001
0.716667,0.000000
0.733333,0.000000
0.750000,0.000002
0.766667,0.000001
0.783333,0.000001
0.800000,0.000000
0.816667,0.000000
0.833333,0.000000
0.850000,0.000000
0.866667,0.000000
0.883333,0.000001
0.900000,0.000000
0.916667,0.000000
0.933333,0.000000
0.950000,0.000000
0.966667,0.000000
0.983333,0.000000
1.000000,0.000002
1.016667,0.000001
1.033333,0.000000
1.050000,0.000000
1.066667,0.000001
1.083333,0.000002
1.100000,0.000003
1.116667,0.000002
1.133333,0.000005
1.150000,0.000018
1.166667,0.000013
1.183333,0.000057
1.200000,0.000015
1.216667,0.000092
1.233333,0.000137
1.250000,0.000012
1.266667,0.000013
1.283333,0.000056
1.300000,0.000025
1.316667,0.000001
1.333333,0.000014
1.350000,0.000041
1.366667,0.000065
1.383333,0.000046
1.400000,0.000068
1.416667,0.000036
1.433333,0.000025
1.450000,0.000014
1.466667,0.000005
1.483333,0.000015
1.500000,0.000012
1.516667,0.000000
1.533333,0.000018
1.550000,0.000009
1.566667,0.000019
1.583333,0.000008
1.600000,0.000011
1.616667,0.000004
1.633333,0.000006
1.650000,0.000005
1.666667,0.000003
1.683333,0.000006
1.700000,0.000008
1.716667,0.000002
1.733333,0.000003
1.750000,0.000006
1.766667,0.000001
1.783333,0.000001
1.800000,0.000001
1.816667,0.000001
1.833333,0.000001
1.850000,0.000002
1.866667,0.000000
1.883333,0.000000
1.900000,0.000001
1.916667,0.000001
1.933333,0.000002
1.950000,0.000002
1.966667,0.000000
1.983333,0.000002
2.000000,0.000001
2.016667,0.000002
2.033333,0.000001
2.050000,0.000000
2.066667,0.000001
2.083333,0.000000
2.100000,0.000000
2.116667,0.000001
2.133333,0.000002
2.150000,0.000000
2.166667,0.000000
2.183333,0.000000
2.200000,0.000000
2.216667,0.000001
2.233333,0.000001
2.250000,0.000003
2.266667,0.000002
2.283333,0.000000
2.300000,0.000005
2.316667,0.000000
2.333333,0.000006
2.350000,0.000003
2.366667,0.000002
2.383333,0.000003
2.400000,0.000028
2.416667,0.000032
2.433333,0.000003
2.450000,0.000008
2.466667,0.000012
2.483333,0.000000
2.500000,0.000007
2.516667,0.000013
2.533333,0.000008
2.550000,0.000003
2.566667,0.000015
2.583333,0.000000
2.600000,0.000018
2.616667,0.000017
2.633333,0.000001
2.650000,0.000008
2.666667,0.000002
2.683333,0.000018
2.700000,0.000027
2.716667,0.000024
2.733333,0.000000
2.750000,0.000020
2.766667,0.000017
2.783333,0.000022
2.800000,0.000026
2.816667,0.000019
2.833333,0.000037
2.850000,0.000045
2.866667,0.000003
2.883333,0.000030
2.900000,0.000001
2.916667,0.000045
2.933333,0.000055
2.950000,0.000004
2.966667,0.000004
2.983333,0.000006
3.000000,0.000001
3.016667,0.000000
3.033333,0.000002
3.050000,0.000012
3.066667,0.000002
3.083333,0.000006
3.100000,0.000004
3.116667,0.000007
3.133333,0.000014
3.150000,0.000001
3.166667,0.000007
3.183333,0.000005
3.200000,0.000004
3.216667,0.000003
3.233333,0.000004
3.250000,0.000003
3.266667,0.000008
3.283333,0.000001
3.300000,0.000003
3.316667,0.000005
3.333333,0.000004
3.350000,0.000003
3.366667,0.000002
3.383333,0.000003
3.400000,0.000007
3.416667,0.000005
3.433333,0.000001
3.450000,0.000001
3.466667,0.000011
3.483333,0.000032
3.500000,0.000019
3.516667,0.000019
3.533333,0.000084
3.550000,0.000040
3.566667,0.000017
3.583333,0.000017
3.600000,0.000009
3.616667,0.000070
3.633333,0.000147
3.650000,0.000117
3.666667,0.000004
3.683333,0.000162
3.700000,0.000032
3.716667,0.000006
3.733333,0.000002
3.750000,0.000009
3.766667,0.000042
3.783333,0.000075
3.800000,0.000003
3.816667,0.000033
3.833333,0.000098
3.850000,0.000052
3.866667,0.000058
3.883333,0.000021
3.900000,0.000017
3.916667,0.000034
3.933333,0.000038
3.950000,0.000052
3.966667,0.000026
3.983333,0.000081
4.000000,0.000024
4.016667,0.000003
4.033333,0.000016
4.050000,0.000076
4.066667,0.000121
4.083333,0.000269
4.100000,0.000053
4.116667,0.000007
4.133333,0.000041
4.150000,0.000021
4.166667,0.000104
4.183333,0.000184
4.200000,0.000015
4.216667,0.000003
4.233333,0.000155
4.250000,0.000104
4.266667,0.000023
4.283333,0.000072
4.300000,0.000026
4.316667,0.000194
4.333333,0.000241
4.350000,0.000077
4.366667,0.000085
4.383333,0.000185
4.400000,0.000008
4.416667,0.000122
4.433333,0.000068
4.450000,0.000025
4.466667,0.000091
4.483333,0.000165
4.500000,0.000002
4.516667,0.000151
4.533333,0.000020
4.550000,0.000032
4.566667,0.000043
4.583333,0.000002
4.600000,0.000019
4.616667,0.000020
4.633333,0.000016
4.650000,0.000030
4.666667,0.000006
4.683333,0.000023
4.700000,0.000034
4.716667,0.000203
4.733333,0.000210
4.750000,0.000040
4.766667,0.000047
4.783333,0.000015
4.800000,0.000111
4.816667,0.000092
4.833333,0.000090
4.850000,0.000098
4.866667,0.000115
4.883333,0.000003
4.900000,0.000090
4.916667,0.000140
4.933333,0.000056
4.950000,0.000081
4.966667,0.000027
4.983333,0.000008
5.000000,0.000032
5.016667,0.000175
5.033333,0.000039
5.050000,0.000106
5.066667,0.000003
5.083333,0.000022
5.100000,0.000016
5.116667,0.000010
5.133333,0.000037
5.150000,0.000126
5.166667,0.000021
5.183333,0.000035
5.200000,0.000015
5.216667,0.000058
5.233333,0.000011
5.250000,0.000025
5.266667,0.000040
5.283333,0.000006
5.300000,0.000033
5.316667,0.000070
5.333333,0.000006
5.350000,0.000015
5.366667,0.000112
5.383333,0.000019
5.400000,0.000029
5.416667,0.000012
5.433333,0.000042
5.450000,0.000109
5.466667,0.000116
5.483333,0.000050
5.500000,0.000018
5.516667,0.000072
5.533333,0.000010
5.550000,0.000009
5.566667,0.000016
5.583333,0.000060
5.600000,0.000020
5.616667,0.000037
5.633333,0.000015
5.650000,0.000009
5.666667,0.000148
5.683333,0.000219
5.700000,0.000060
5.716667,0.000035
5.733333,0.000042
5.750000,0.000047
5.766667,0.000127
5.783333,0.000066
5.800000,0.000044
5.816667,0.000052
5.833333,0.000003
5.850000,0.000113
5.866667,0.000009
5.883333,0.000106
5.900000,0.000012
5.916667,0.000002
5.933333,0.000215
5.950000,0.000133
5.966667,0.000052
5.983333,0.000040
6.000000,0.000006
6.016667,0.000048
6.033333,0.000070
6.050000,0.000161
6.066667,0.000007
6.083333,0.000012
6.100000,0.000044
6.116667,0.000013
6.133333,0.000006
6.150000,0.000036
6.166667,0.000009
6.183333,0.000024
6.200000,0.000064
6.216667,0.000031
6.233333,0.000177
6.250000,0.000062
6.266667,0.000003
6.283333,0.000019
6.300000,0.000006
6.316667,0.000029
6.333333,0.000023
6.350000,0.000017
6.366667,0.000008
6.383333,0.000045
6.400000,0.000024
6.416667,0.000001
6.433333,0.000013
6.450000,0.000023
6.466667,0.000030
6.483333,0.000081
6.500000,0.000016
6.516667,0.000008
6.533333,0.000018
6.550000,0.000019
6.566667,0.000020
6.583333,0.000015
6.600000,0.000028
6.616667,0.000006
6.633333,0.000001
6.650000,0.000012
6.666667,0.000020
6.683333,0.000000
6.700000,0.000063
6.716667,0.000003
6.733333,0.000023
6.750000,0.000017
6.766667,0.000035
6.783333,0.000010
6.800000,0.000042
6.816667,0.000014
6.833333,0.000034
6.850000,0.000007
6.866667,0.000120
6.883333,0.000116
6.900000,0.000008
6.916667,0.000084
6.933333,0.000007
6.950000,0.000043
6.966667,0.000019
6.983333,0.000011
7.000000,0.000063
7.016667,0.000039
7.033333,0.000064
7.050000,0.000002
7.066667,0.000129
7.083333,0.000071
7.100000,0.000248
7.116667,0.000171
7.133333,0.000058
7.150000,0.000029
7.166667,0.000198
7.183333,0.000016
7.200000,0.000039
7.216667,0.000058
7.233333,0.000024
7.250000,0.000147
7.266667,0.000008
7.283333,0.000015
7.300000,0.000008
7.316667,0.000037
7.333333,0.000131
7.350000,0.000010
7.366667,0.000248
7.383333,0.000010
7.400000,0.000130
7.416667,0.000007
7.433333,0.000005
7.450000,0.000026
7.466667,0.000334
7.483333,0.000026
7.500000,0.000058
7.516667,0.000002
7.533333,0.000029
7.550000,0.000050
7.566667,0.000054
7.583333,0.000041
7.600000,0.000007
7.616667,0.000109
7.633333,0.000049
7.650000,0.000028
7.666667,0.000013
7.683333,0.000098
7.700000,0.000013
7.716667,0.000004
7.733333,0.000000
7.750000,0.000012
7.766667,0.000003
7.783333,0.000043
7.800000,0.000005
7.816667,0.000008
7.833333,0.000046
7.850000,0.000029
7.866667,0.000006
7.883333,0.000017
7.900000,0.000017
7.916667,0.000017
7.933333,0.000042
7.950000,0.000015
7.966667,0.000008
7.983333,0.000007
8.000000,0.000069
8.016667,0.000023
8.033333,0.000005
8.050000,0.000043
8.066667,0.000003
8.083333,0.000019
8.100000,0.000007
8.116667,0.000003
8.133333,0.000042
8.150000,0.000012
8.166667,0.000067
8.183333,0.000008
8.200000,0.000036
8.216667,0.000047
8.233333,0.000059
8.250000,0.000146
8.266667,0.000162
8.283333,0.000051
8.300000,0.000001
8.316667,0.000021
8.333333,0.000073
8.350000,0.000124
8.366667,0.000019
8.383333,0.000082
8.400000,0.000069
8.416667,0.000062
8.433333,0.000026
8.450000,0.000073
8.466667,0.000068
8.483333,0.000057
8.500000,0.000035
8.516667,0.000062
8.533333,0.000022
8.550000,0.000006
8.566667,0.000013
8.583333,0.000032
8.600000,0.000191
8.616667,0.000029
8.633333,0.000012
8.650000,0.000123
8.666667,0.000007
8.683333,0.000029
8.700000,0.000058
8.716667,0.000018
8.733333,0.000024
8.750000,0.000010
8.766667,0.000006
8.783333,0.000022
8.800000,0.000089
8.816667,0.000053
8.833333,0.000050
8.850000,0.000016
8.866667,0.000118
8.883333,0.000048
8.900000,0.000068
8.916667,0.000071
8.933333,0.000016
8.950000,0.000028
8.966667,0.000013
8.983333,0.000004
9.000000,0.000030
9.016667,0.000012
9.033333,0.000032
9.050000,0.000005
9.066667,0.000003
9.083333,0.000017
9.100000,0.000006
9.116667,0.000015
9.133333,0.000023
9.150000,0.000017
9.166667,0.000004
9.183333,0.000003
9.200000,0.000005
9.216667,0.000003
9.233333,0.000039
9.250000,0.000032
9.266667,0.000006
9.283333,0.000002
9.300000,0.000008
9.316667,0.000010
9.333333,0.000001
9.350000,0.000045
9.366667,0.000001
9.383333,0.000031
9.400000,0.000017
9.416667,0.000002
9.433333,0.000044
9.450000,0.000027
9.466667,0.000022
9.483333,0.000041
9.500000,0.000011
9.516667,0.000001
9.533333,0.000047
9.550000,0.000004
9.566667,0.000035
9.583333,0.000070
9.600000,0.000019
9.616667,0.000015
9.633333,0.000139
9.650000,0.000028
9.666667,0.000005
9.683333,0.000024
9.700000,0.000034
9.716667,0.000003
9.733333,0.000018
9.750000,0.000010
9.766667,0.000088
9.783333,0.000055
9.800000,0.000069
9.816667,0.000005
9.833333,0.000005
9.850000,0.000021
9.866667,0.000058
9.883333,0.000022
9.900000,0.000021
9.916667,0.000123
9.933333,0.000004
9.950000,0.000004
9.966667,0.000021
9.983333,0.000025
10.000000,0.000015
10.016667,0.000066
10.033333,0.000000
10.050000,0.000022
10.066667,0.000045
10.083333,0.000003
10.100000,0.000035
10.116667,0.000013
10.133333,0.000002
10.150000,0.000008
10.166667,0.000082
10.183333,0.000008
10.200000,0.000009
10.216667,0.000062
10.233333,0.000022
10.250000,0.000017
10.266667,0.000035
10.283333,0.000078
10.300000,0.000100
10.316667,0.000024
10.333333,0.000020
10.350000,0.000029
10.366667,0.000011
10.383333,0.000004
10.400000,0.000021
10.416667,0.000001
10.433333,0.000016
10.450000,0.000003
10.466667,0.000011
10.483333,0.000005
10.500000,0.000034
10.516667,0.000006
10.533333,0.000032
10.550000,0.000022
10.566667,0.000016
10.583333,0.000040
10.600000,0.000015
10.616667,0.000005
10.633333,0.000081
10.650000,0.000009
10.666667,0.000050
10.683333,0.000011
10.700000,0.000013
10.716667,0.000008
10.733333,0.000007
10.750000,0.000044
10.766667,0.000040
10.783333,0.000020
10.800000,0.000002
10.816667,0.000016
10.833333,0.000038
10.850000,0.000040
10.866667,0.000015
10.883333,0.000034
10.900000,0.000012
10.916667,0.000124
10.933333,0.000004
10.950000,0.000028
10.966667,0.000002
10.983333,0.000022
11.000000,0.000130
11.016667,0.000016
11.033333,0.000003
11.050000,0.000065
11.066667,0.000019
11.083333,0.000035
11.100000,0.000054
11.116667,0.000025
11.133333,0.000006
11.150000,0.000037
11.166667,0.000047
11.183333,0.000046
11.200000,0.000104
11.216667,0.000010
11.233333,0.000009
11.250000,0.000017
11.266667,0.000086
11.283333,0.000010
11.300000,0.000073
11.316667,0.000002
11.333333,0.000065
11.350000,0.000041
11.366667,0.000005
11.383333,0.000078
11.400000,0.000014
11.416667,0.000009
11.433333,0.000033
11.450000,0.000054
11.466667,0.000033
11.483333,0.000013
11.500000,0.000049
11.516667,0.000035
11.533333,0.000060
11.550000,0.000027
11.566667,0.000052
11.583333,0.000004
11.600000,0.000003
11.616667,0.000149
11.633333,0.000003
11.650000,0.000006
11.666667,0.000047
11.683333,0.000010
11.700000,0.000032
11.716667,0.000000
11.733333,0.000063
11.750000,0.000019
11.766667,0.000013
11.783333,0.000103
11.800000,0.000011
11.816667,0.000001
11.833333,0.000123
11.850000,0.000016
11.866667,0.000044
11.883333,0.000035
11.900000,0.000040
11.916667,0.000011
11.933333,0.000072
11.950000,0.000089
11.966667,0.000020
11.983333,0.000073
12.000000,0.000028
12.016667,0.000028
12.033333,0.000050
12.050000,0.000039
12.066667,0.000041
12.083333,0.000014
12.100000,0.000019
12.116667,0.000006
12.133333,0.000009
12.150000,0.000044
12.166667,0.000129
12.183333,0.000026
12.200000,0.000019
12.216667,0.000021
12.233333,0.000044
12.250000,0.000010
12.266667,0.000103
12.283333,0.000000
12.300000,0.000033
12.316667,0.000061
12.333333,0.000012
12.350000,0.000036
12.366667,0.000015
12.383333,0.000046
12.400000,0.000037
12.416667,0.000008
12.433333,0.000031
12.450000,0.000002
12.466667,0.000011
12.483333,0.000117
12.500000,0.000001
12.516667,0.000057
12.533333,0.000004
12.550000,0.000087
12.566667,0.000084
12.583333,0.000018
12.600000,0.000009
12.616667,0.000080
12.633333,0.000001
12.650000,0.000062
12.666667,0.000004
12.683333,0.000010
12.700000,0.000018
12.716667,0.000190
12.733333,0.000004
12.750000,0.000010
12.766667,0.000015
12.783333,0.000012
12.800000,0.000068
12.816667,0.000058
12.833333,0.000003
12.850000,0.000113
12.866667,0.000001
12.883333,0.000009
12.900000,0.000030
12.916667,0.000018
12.933333,0.000049
12.950000,0.000032
12.966667,0.000002
12.983333,0.000024
13.000000,0.000047
13.016667,0.000001
13.033333,0.000011
13.050000,0.000103
13.066667,0.000033
13.083333,0.000009
13.100000,0.000027
13.116667,0.000013
13.133333,0.000044
13.150000,0.000007
13.166667,0.000062
13.183333,0.000092
13.200000,0.000003
13.216667,0.000030
13.233333,0.000025
13.250000,0.000005
13.266667,0.000020
13.283333,0.000024
13.300000,0.000001
13.316667,0.000044
13.333333,0.000008
13.350000,0.000016
13.366667,0.000033
13.383333,0.000056
13.400000,0.000043
13.416667,0.000193
13.433333,0.000056
13.450000,0.000066
13.466667,0.000010
13.483333,0.000015
13.500000,0.000001
13.516667,0.000025
13.533333,0.000004
13.550000,0.000032
13.566667,0.000028
13.583333,0.000010
13.600000,0.000077
13.616667,0.000003
13.633333,0.000011
13.650000,0.000001
13.666667,0.000055
13.683333,0.000034
13.700000,0.000012
13.716667,0.000052
13.733333,0.000004
13.750000,0.000042
13.766667,0.000026
13.783333,0.000035
13.800000,0.000055
13.816667,0.000011
13.833333,0.000004
13.850000,0.000072
13.866667,0.000015
13.883333,0.000013
13.900000,0.000003
13.916667,0.000018
13.933333,0.000078
